438; 17
439; 19
440; 27
441; 16
442; 24
443; 17
444; 20
445; 13
446; 16
447; 12
448; 19
449; 9
450; 12
451; 13
452; 6
453; 5
454; 14
455; 6
456; 5
457; 5
458; 5
459; 2
460; 3
461; 0
462; 2
463; 3
464; 4
465; 1
466; 1
467; 4
468; 1
469; 2
470; 2
471; 3
472; 8
473; 4
474; 6
475; 7
476; 9
477; 5
478; 13
479; 11
480; 7
481; 11
482; 13
483; 16
484; 16
485; 18
486; 19
487; 16
488; 15
489; 24
490; 12
491; 26
492; 17
493; 25
494; 28
495; 21
496; 22
497; 20
498; 21
499; 33
500; 26
501; 26
502; 17
503; 24
504; 30
505; 29
506; 19
507; 23
508; 17
509; 27
510; 27
511; 17
512; 20
513; 28
514; 24
515; 25
516; 25
517; 22
518; 29
519; 24
520; 25
521; 22
522; 17
523; 25
524; 19
525; 26
526; 22
527; 26
528; 34
529; 41
530; 35
531; 36
532; 43
533; 25
534; 33
535; 35
536; 32
537; 37
538; 27
539; 37
540; 35
541; 39
542; 39
543; 37
544; 27
545; 34
546; 37
547; 26
548; 29
549; 26
550; 24
551; 19
552; 35
553; 20
554; 28
555; 30
556; 18
557; 27
558; 18
559; 16
560; 12
561; 14
562; 12
563; 14
564; 9
565; 9
566; 6
567; 7
568; 5
569; 14
570; 3
571; 9
572; 3
573; 6
574; 3
575; 9
576; 8
577; 7
578; 6
579; 6
580; 6
581; 11
582; 6
583; 10
584; 8
585; 14
586; 14
587; 17
588; 12
589; 19
590; 25
591; 15
592; 14
593; 18
594; 16
595; 21
596; 15
597; 20
598; 23
599; 29
600; 25
601; 17
602; 11
603; 24
604; 22
605; 23
606; 24
607; 29
608; 29
609; 33
610; 27
611; 18
612; 19
613; 29
614; 30
615; 31
616; 21
617; 39
618; 28
619; 27
620; 27
621; 20
622; 34
623; 21
624; 22
625; 28
626; 40
627; 35
628; 33
629; 34
630; 31
631; 35
632; 37
633; 34
634; 39
635; 40
636; 32
637; 37
638; 35
639; 31
640; 35
641; 40
642; 41
643; 30
644; 38
645; 32
646; 33
647; 51
648; 36
649; 51
650; 45
651; 34
652; 33
653; 29
654; 32
655; 38
656; 27
657; 46
658; 28
659; 40
660; 28
661; 20
662; 22
663; 25
664; 21
665; 23
666; 18
667; 22
668; 16
669; 17
670; 12
671; 17
672; 15
673; 11
674; 10
675; 7
676; 9
677; 7
678; 7
679; 6
680; 11
681; 9
682; 8
683; 7
684; 11
685; 6
686; 9
687; 7
688; 10
689; 7
690; 8
691; 15
692; 11
693; 7
694; 10
695; 11
696; 9
697; 12
698; 7
699; 19
700; 15
701; 16
702; 10
703; 22
704; 18
705; 17
706; 21
707; 17
708; 18
709; 13
710; 26
711; 19
712; 25
713; 14
714; 23
715; 19
716; 16
717; 18
718; 22
719; 26
720; 22
721; 21
722; 20
723; 24
724; 24
725; 23
726; 26
727; 23
728; 16
729; 28
730; 32
731; 23
732; 35
733; 29
734; 25
735; 31
736; 26
737; 36
738; 30
739; 31
740; 28
741; 33
742; 30
743; 35
744; 46
745; 31
746; 37
747; 33
748; 35
749; 36
750; 44
751; 53
752; 39
753; 36
754; 48
755; 42
756; 26
757; 34
758; 35
759; 27
760; 37
761; 27
762; 37
763; 36
764; 37
765; 48
766; 22
767; 24
768; 27
769; 22
770; 34
771; 24
772; 23
773; 15
774; 18
775; 16
776; 14
777; 23
778; 14
779; 13
780; 9
781; 15
782; 18
783; 8
784; 8
785; 11
786; 11
787; 5
788; 8
789; 4
790; 4
791; 4
792; 6
793; 7
794; 5
795; 10
796; 8
797; 11
798; 8
799; 6
800; 9
801; 9
802; 7
803; 11
804; 7
805; 9
806; 7
807; 7
808; 7
809; 10
810; 12
811; 7
812; 8
813; 10
814; 11
815; 14
816; 15
817; 9
818; 14
819; 17
820; 11
821; 14
822; 12
823; 20
824; 16
825; 11
826; 15
827; 20
828; 16
829; 18
830; 23
831; 17
832; 15
833; 16
834; 22
835; 26
836; 22
837; 22
838; 17
839; 17
840; 22
841; 29
842; 29
843; 26
844; 26
845; 24
846; 30
847; 33
848; 27
849; 27
850; 34
851; 35
852; 23
853; 34
854; 36
855; 44
856; 33
857; 31
858; 30
859; 30
860; 44
861; 36
862; 31
863; 37
864; 25
865; 32
866; 30
867; 36
868; 26
869; 38
870; 30
871; 23
872; 28
873; 29
874; 19
875; 29
876; 26
877; 20
878; 17
879; 26
880; 20
881; 20
882; 18
883; 15
884; 21
885; 13
886; 14
887; 13
888; 17
889; 8
890; 11
891; 6
892; 12
893; 6
894; 17
895; 11
896; 5
897; 9
898; 5
899; 8
900; 6
901; 4
902; 2
903; 9
904; 8
905; 8
906; 5
907; 2
908; 8
909; 6
910; 6
911; 5
912; 12
913; 8
914; 6
915; 5
916; 8
917; 6
918; 7
919; 8
920; 8
921; 2
922; 6
923; 4
924; 9
925; 10
926; 6
927; 8
928; 8
929; 8
930; 9
931; 5
932; 13
933; 11
934; 10
935; 17
936; 12
937; 9
938; 11
939; 10
940; 14
941; 11
942; 20
943; 14
944; 10
945; 23
946; 17
947; 17
948; 21
949; 19
950; 17
951; 15
952; 13
953; 17
954; 24
955; 14
956; 28
957; 24
958; 16
959; 25
960; 24
961; 25
962; 16
963; 20
964; 29
965; 19
966; 24
967; 35
968; 21
969; 18
970; 16
971; 27
972; 22
973; 17
974; 23
975; 19
976; 14
977; 28
978; 14
979; 17
980; 16
981; 26
982; 18
983; 16
984; 21
985; 26
986; 19
987; 13
988; 16
989; 13
990; 9
991; 9
992; 13
993; 11
994; 5
995; 2
996; 12
997; 12
998; 11
999; 10
1000; 9
1001; 13
1002; 5
1003; 7
1004; 7
1005; 2
1006; 4
1007; 6
1008; 3
1009; 3
1010; 6
1011; 6
1012; 7
1013; 1
1014; 2
1015; 5
1016; 2
1017; 3
1018; 4
