341; 25
342; 25
343; 20
344; 26
345; 30
346; 8
347; 10
348; 11
349; 10
350; 26
351; 23
352; 17
353; 24
354; 15
355; 20
356; 14
357; 20
358; 14
359; 13
360; 23
361; 15
362; 13
363; 18
364; 13
365; 20
366; 16
367; 26
368; 14
369; 16
370; 16
371; 13
372; 19
373; 22
374; 13
375; 10
376; 10
377; 14
378; 8
379; 6
380; 10
381; 6
382; 9
383; 8
384; 6
385; 3
386; 8
387; 2
388; 3
389; 5
390; 9
391; 2
392; 4
393; 2
394; 2
395; 2
396; 1
397; 2
398; 3
399; 9
400; 9
401; 5
402; 6
403; 6
404; 9
405; 8
406; 5
407; 2
408; 7
409; 9
410; 10
411; 10
412; 4
413; 4
414; 6
415; 6
416; 5
417; 8
418; 2
419; 8
420; 6
421; 10
422; 13
423; 10
424; 12
425; 8
426; 4
427; 9
428; 5
429; 12
430; 21
431; 14
432; 11
433; 8
434; 8
435; 4
436; 8
437; 8
438; 9
439; 31
440; 31
441; 29
442; 30
443; 27
444; 29
445; 27
446; 26
447; 36
448; 36
449; 31
450; 34
451; 24
452; 36
453; 23
454; 24
455; 24
456; 26
457; 31
458; 31
459; 33
460; 18
461; 20
462; 19
463; 16
464; 15
465; 18
466; 26
467; 15
468; 21
469; 20
470; 20
471; 5
472; 7
473; 12
474; 16
475; 18
476; 23
477; 27
478; 17
479; 16
480; 10
481; 18
482; 12
483; 12
484; 21
485; 21
486; 30
487; 23
488; 27
489; 12
490; 15
491; 18
492; 14
493; 17
494; 14
495; 23
496; 26
497; 22
498; 20
499; 18
500; 13
501; 15
502; 17
503; 14
504; 12
505; 14
506; 17
507; 10
508; 7
509; 11
510; 9
511; 11
512; 7
513; 9
514; 5
515; 9
516; 9
517; 6
518; 3
519; 6
520; 1
521; 5
522; 4
523; 8
524; 9
525; 5
526; 4
527; 6
528; 2
529; 2
530; 6
531; 3
532; 1
533; 9
534; 8
535; 7
536; 6
537; 4
538; 5
539; 0
540; 3
541; 4
542; 9
543; 5
544; 6
545; 1
546; 5
547; 3
548; 1
549; 7
550; 5
551; 5
552; 0
553; 6
554; 3
555; 5
556; 4
557; 1
558; 2
559; 0
560; 7
561; 5
562; 9
563; 8
564; 6
565; 5
566; 3
567; 1
568; 1
569; 4
570; 2
571; 8
572; 10
573; 11
574; 6
575; 6
576; 6
577; 8
578; 6
579; 7
580; 9
581; 5
582; 11
583; 10
584; 8
585; 12
586; 10
587; 9
588; 11
589; 16
590; 12
591; 9
592; 14
593; 7
594; 8
595; 10
596; 10
597; 8
598; 14
599; 16
600; 26
601; 20
602; 22
603; 21
604; 11
605; 20
606; 8
607; 12
608; 21
609; 16
610; 31
611; 25
612; 23
613; 17
614; 16
615; 15
616; 16
617; 12
618; 24
619; 26
620; 20
621; 17
622; 17
623; 14
624; 9
625; 10
626; 12
627; 19
628; 15
629; 14
630; 16
631; 13
632; 4
633; 12
634; 4
635; 9
636; 32
637; 27
638; 29
639; 32
640; 16
641; 19
642; 23
643; 35
644; 40
645; 26
646; 38
647; 28
648; 35
649; 26
650; 23
651; 32
652; 31
653; 23
654; 20
655; 23
656; 28
657; 19
658; 32
659; 12
660; 15
661; 15
662; 18
663; 8
664; 12
665; 18
666; 17
667; 11
668; 11
669; 4
670; 9
671; 4
672; 3
673; 5
674; 2
675; 6
676; 6
677; 9
678; 5
679; 4
680; 4
681; 7
682; 4
683; 1
684; 0
685; 6
686; 11
687; 6
688; 9
689; 3
690; 6
691; 4
692; 3
693; 9
694; 9
695; 6
696; 6
697; 8
698; 4
699; 4
700; 4
701; 5
702; 2
703; 3
704; 2
705; 9
706; 8
707; 3
708; 4
709; 2
710; 5
711; 1
712; 4
713; 6
714; 1
715; 7
716; 7
717; 3
718; 8
719; 4
720; 3
721; 5
722; 3
723; 10
724; 4
725; 11
726; 16
727; 11
728; 19
729; 9
730; 15
731; 10
732; 9
733; 16
734; 13
735; 24
736; 16
737; 14
738; 16
739; 18
740; 22
741; 17
742; 18
743; 19
744; 20
745; 28
746; 15
747; 22
748; 19
749; 10
750; 12
751; 15
752; 20
753; 10
754; 13
755; 12
756; 10
757; 10
758; 10
759; 11
760; 7
761; 30
762; 24
763; 20
764; 17
765; 16
766; 29
767; 20
768; 24
769; 24
770; 22
771; 24
772; 23
773; 31
774; 18
775; 25
776; 17
777; 16
778; 12
779; 19
780; 23
781; 28
782; 27
783; 24
784; 19
785; 18
786; 26
787; 12
788; 26
789; 19
790; 15
791; 21
792; 12
793; 19
794; 9
795; 16
796; 8
797; 6
798; 10
799; 8
800; 11
801; 7
802; 11
803; 8
804; 13
805; 11
806; 11
807; 1
808; 6
809; 4
810; 14
811; 2
812; 7
813; 6
814; 2
815; 7
816; 6
817; 8
818; 10
819; 8
820; 2
821; 6
822; 1
823; 6
824; 3
825; 2
826; 2
827; 1
828; 8
829; 5
830; 5
831; 5
832; 2
833; 13
834; 4
835; 4
836; 2
837; 7
838; 2
839; 2
840; 3
841; 3
842; 4
843; 9
844; 2
845; 6
846; 3
847; 3
848; 7
849; 7
850; 4
851; 5
852; 5
853; 3
854; 5
855; 1
856; 8
857; 7
858; 10
859; 7
860; 10
861; 7
862; 7
863; 8
864; 6
865; 12
866; 7
867; 7
868; 8
869; 14
870; 17
871; 14
872; 5
873; 12
874; 9
875; 10
876; 8
877; 13
878; 11
879; 14
880; 13
881; 10
882; 8
883; 9
884; 10
885; 10
886; 35
887; 35
888; 36
889; 27
890; 31
891; 21
892; 24
893; 27
894; 32
895; 48
896; 32
897; 39
898; 24
899; 22
900; 28
901; 31
902; 22
903; 19
904; 34
905; 30
906; 31
907; 34
908; 22
909; 32
910; 17
911; 18
912; 18
913; 18
914; 18
915; 28
916; 19
917; 13
918; 12
919; 6
920; 16
921; 18
922; 22
923; 15
924; 22
925; 20
926; 19
927; 13
928; 14
929; 15
930; 9
931; 19
932; 10
933; 16
934; 17
935; 23
936; 15
937; 14
938; 13
939; 14
940; 20
941; 12
942; 10
943; 12
944; 6
945; 13
946; 10
947; 12
948; 4
949; 12
950; 5
951; 14
952; 8
953; 14
954; 6
955; 12
956; 3
957; 11
958; 2
959; 6
960; 5
961; 4
962; 9
963; 4
964; 6
965; 2
966; 5
967; 5
968; 5
969; 4
970; 1
971; 5
972; 6
973; 8
974; 7
975; 5
976; 3
977; 4
978; 6
979; 4
980; 9
981; 7
982; 4
983; 6
984; 4
985; 5
986; 4
987; 4
988; 4
989; 6
990; 8
991; 6
992; 5
993; 6
994; 4
995; 7
996; 7
997; 5
998; 5
999; 6
1000; 7
1001; 4
1002; 12
1003; 5
1004; 6
1005; 5
1006; 5
1007; 8
1008; 8
1009; 5
1010; 12
1011; 25
1012; 19
1013; 24
1014; 23
1015; 17
1016; 16
1017; 21
1018; 13
